TEA,SLN,hel_bphigh,hel_castthma,hel_checkup,hel_fruitsveggies,hel_le,hel_mhlth,hel_obesity,hel_perpri,hel_perpub,hel_prtopu,hel_pharmacap,hel_phlth,hel_sleep,hel_stroke,hel_perins,hel_perunin,hel_clincap,hel_groccap,hel_bphigh_sd,hel_castthma_sd,hel_checkup_sd,hel_fruitsveggies_sd,hel_le_sd,hel_mhlth_sd,hel_obesity_sd,hel_perpri_sd,hel_perpub_sd,hel_prtopu_sd,hel_pharmacap_sd,hel_phlth_sd,hel_sleep_sd,hel_stroke_sd,hel_perins_sd,hel_perunin_sd,hel_clincap_sd,hel_groccap_sd
141,141,2777.71180594963,834.623920623527,6359.53754335749,434.048037753,80.8894528819,1253.63553278677,2924.87305537281,0.648870984564038,0.253872027534418,2.55589790992657,5.64804317080543,1064.20417476997,3108.64322295873,241.313161811087,0.827205882352941,0.172833229036295,0.919448888270651,1.57619809417826,3,3,2,4,4,4,4,4,0,4,4,4,1,0,4,0,3,4
101,101,3565.52951294651,1027.2370291398,6518.09877989091,321.979273855,75.4284850075,1833.79671676133,4087.04103520684,0.327421617664999,0.371218128583628,0.882019471716715,1.98809894343667,1750.50093836598,3831.34119816926,398.564657374864,0.67547578382335,0.324142979138709,0.305861375913334,1.52930687956667,2,1,2,1,2,0,1,0,3,1,2,1,3,2,0,4,1,4
104,104,3356.75673375833,980.16227656394,6127.92943663517,328.749022143,74.9646540722,1781.78771402988,3912.91961726408,0.321494778187692,0.37580529706514,0.855482295482296,2.21177694021799,1695.35804503483,3628.79026793848,370.72874602442,0.675862195547235,0.323660591377127,0.368629490036332,0.921573725090829,2,2,1,1,1,1,1,0,3,1,2,1,2,2,0,4,2,2
110,110,3552.54863326604,1021.70476796741,6560.81897968625,340.434092871,75.1608531742,1786.84933558001,4047.56605922778,0.363351087988769,0.359951553188268,1.00944442320193,1.65719713010684,1695.61002982608,3823.22948407818,384.013737132283,0.697661615536012,0.302131934982177,0.138099760842237,1.24289784758013,2,1,2,1,1,1,1,1,2,1,1,1,3,2,1,3,1,3
276,276,3094.72980543287,931.518153193072,5741.49664954607,329.468969152,74.3736836287,1690.24159759746,3650.53018788881,0.324305910407086,0.373445750298075,0.868415051311288,1.92461542220659,1571.72760415373,3418.34491306181,335.410125546502,0.675715380684722,0.323986544029978,0.427692316045908,0.427692316045908,2,2,0,1,1,1,2,0,3,1,2,2,2,2,0,4,2,0
137,137,3392.5303740226,999.639842812083,6185.41822952309,319.746621918,75.0879049965,1839.80926369757,3990.28117395731,0.311917053490087,0.376512949546657,0.828436455812882,1.30758507374733,1742.638189842,3694.46846761335,377.029070176535,0.671445924254913,0.328076873020693,0.43586169124911,0.653792536873665,2,1,2,1,1,0,1,0,3,1,1,1,3,2,0,4,2,1
156,156,3546.70933939537,1012.8169711604,6501.98800969604,312.980469121,75.1310437155,1812.12708774299,4052.57865261844,0.329535036018337,0.368975114603798,0.893109109464436,1.31187264247858,1741.18159272409,3809.82924595085,397.53359251369,0.675458415193189,0.324246889325475,0.163984080309822,1.31187264247858,2,1,2,0,1,0,1,0,3,1,1,1,3,2,0,4,1,3
170,170,2980.58390282246,919.558303184766,5632.35381935567,327.361405601,74.4051917027,1684.45102133736,3568.7678377811,0.325629346956361,0.357696805564104,0.910350167770799,1.85427925226193,1535.25921395354,3363.38654798641,318.366315708944,0.6676309472518,0.332184403274451,0.618093084087309,0,3,2,0,1,1,1,2,0,2,1,2,2,2,2,0,4,2,0
180,180,3562.79517979085,1033.71118725986,6487.83683628132,319.603021605,75.5622645829,1868.14268078542,4112.52611194861,0.312433278770194,0.373158494057362,0.837266962284842,1.42839526813359,1784.76669840951,3830.73549857379,401.352865072014,0.667105544089389,0.332485232367803,0.178549408516699,1.42839526813359,2,1,2,1,2,0,1,0,3,1,1,0,3,2,0,4,1,4
237,237,3298.13928768735,975.217462098427,6087.34492704629,340.017987411,74.5630676875,1712.99534909755,3781.80843483408,0.353143159006867,0.379770866349709,0.929884807650511,1.99077389855413,1595.25970312639,3556.24528606327,355.295655072561,0.703925647120972,0.295876254622293,0.331795649759022,0.497693474638533,2,2,1,1,1,1,2,1,3,1,2,2,2,2,1,3,1,0
234,234,3590.80941706117,1031.30312676623,6526.63710128906,288.235801844,74.881405742,1842.23544549496,4093.67303942181,0.297179782838474,0.392476217930239,0.757191822744522,0.962480511191262,1767.01670899208,3848.10502747197,413.732315673922,0.668204093398674,0.331771884308638,0,1.20310063898908,2,1,2,0,1,0,1,0,3,1,0,1,3,2,0,4,0,2
161,161,3565.67273704933,1019.4455213579,6504.46877167394,297.249004197,74.978115491,1829.39178864185,4071.46116334823,0.311536038690537,0.380910771981874,0.817871432381969,1.42421885683699,1760.33207100351,3826.26564754926,407.579842199778,0.670947552376501,0.328910203003394,0.203459836690998,1.42421885683699,2,1,2,0,1,0,1,0,3,1,1,1,3,2,0,4,1,3
207,207,3522.26368154872,1004.90116998144,6545.41020172859,328.651657127,75.2964805488,1755.93024120436,3996.46841875128,0.352734074155573,0.354541596592427,0.99490180431795,1.88991911317295,1673.96677232313,3803.57459350487,382.085601330875,0.68335350423589,0.316473602313629,0.157493259431079,1.25994607544863,2,1,2,1,1,1,1,1,2,1,2,1,3,2,0,4,1,3
222,222,3560.7949821511,987.775558805826,6664.78766724006,338.353285232,75.6644490387,1632.85853855541,3836.40813311916,0.407453606862538,0.337043504960755,1.20890508455275,2.3036275936746,1584.34688296255,3731.7146362149,380.312347503867,0.711988332149917,0.287992477307183,0.3839379322791,0.57590689841865,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,3,2,0
303,303,3485.4523492266,988.087805030063,6473.3983101974,312.702466852,74.976186675,1764.51347216496,3975.17061368372,0.335890283589028,0.356542574115796,0.942076228686058,1.61031757130212,1703.12450655492,3765.14932644282,383.356571878749,0.669581232342739,0.330222079176054,0.178924174589124,1.43139339671299,2,2,2,0,1,1,1,1,2,1,1,1,3,2,0,4,1,4
119,119,1470.5923139445,390.967349457138,3149.48327130335,447.970517493,80.7477268126,602.264398189384,1449.19532459944,0.642049559312238,0.229862014159804,2.79319556847647,2.54114228007816,581.284252934066,1476.82767076874,130.706036279561,0.804074555700043,0.195564224823002,0.544530488588178,0.726040651450904,4,4,0,4,4,4,4,4,0,4,2,4,0,0,4,0,2,1
279,279,2585.03308646025,770.380337596219,5991.62767736008,453.566426582,79.9191307384,1141.47133475143,2809.15054507628,0.684651525688213,0.207727665926014,3.29590920225361,2.97496947513608,961.235218666422,2955.13443536152,203.203715447488,0.836541886459623,0.163356344454433,0,0.297496947513608,4,4,1,4,4,4,4,4,0,4,2,4,0,0,4,0,0,0
304,304,1311.25305813441,416.486183728961,3243.79532924826,460.806580724,81.4388555064,612.132397573286,1476.29800798369,0.691650399616957,0.200342528820301,3.45233936942734,2.02672690842752,498.703891067808,1612.77233339792,104.078371892639,0.837354056940812,0.162443372251482,0.184247900766138,0.184247900766138,4,4,0,4,4,4,4,4,0,4,2,4,0,0,4,0,1,0
154,154,3348.52581898194,945.37561034873,6549.12124698232,373.957117294,78.3352935187,1586.39726421991,3550.37409231063,0.442666883222349,0.325036543771317,1.36189881324172,0.792061507032181,1522.88672544625,3494.31469026744,349.789214048736,0.718409939905798,0.281508851713497,0.198015376758045,0.396030753516091,2,2,2,2,3,2,2,2,2,2,0,2,2,2,1,3,1,0
126,126,3178.76400739729,965.422834140754,6280.1699871568,376.904542706,76.0343932695,1735.69874759015,3639.38333316002,0.455526992287918,0.39681233933162,1.14796579424721,0,1586.84625718391,3481.58229516164,315.725042754982,0.795269922879177,0.20452442159383,0,0,2,2,2,2,2,1,2,2,3,1,0,2,2,2,3,1,0,0
208,208,3142.52420202544,959.075698159824,6210.88655421059,365.636964976,76.2639095835,1720.77094359997,3611.17858311946,0.439341563786008,0.407572016460905,1.07794830371567,0,1564.52088677114,3472.13064652539,313.223777974581,0.786502057613169,0.213333333333333,0,0,2,2,2,2,2,1,2,2,4,1,0,2,2,2,3,1,0,0
244,244,3126.47365149802,976.804392381998,6209.26759836047,350.935479921,75.7687972054,1803.45108883534,3716.32029563491,0.343240985660588,0.426841152721704,0.804142204827136,0.441941931649285,1621.68215634824,3564.88235779971,315.57637753201,0.731936516775721,0.267993874425727,0.441941931649285,0,2,2,2,2,2,0,2,1,4,1,0,1,2,2,2,2,2,0
173,173,3386.43953956911,921.548375421121,6499.11909937592,339.697669522,74.577944369,1587.1701551571,3741.90599854439,0.435577689243028,0.319262948207171,1.36432270543458,3.99460030130366,1560.24959642314,3541.585301673,359.798290085023,0.725796812749004,0.273764940239044,1.79757013558665,1.99730015065183,2,2,2,1,1,2,2,2,2,2,4,2,2,2,2,2,4,4
194,194,2138.73521072792,603.777097931651,4876.59521170299,456.938557866,80.5318106797,899.398880184134,2280.30986259583,0.7208770101555,0.195896932916488,3.67987900281631,5.51937063696608,806.169148076952,2358.59892918542,178.813884367124,0.846829726802755,0.152925069985083,1.43094794291713,1.63536907761958,4,4,0,4,4,4,4,4,0,4,4,4,0,0,4,0,4,4
107,107,2858.40557079716,873.006467223431,6092.97310479668,395.66440635,77.5934217879,1648.3899436638,3565.60116465066,0.366088285534478,0.254895262069586,1.436230248307,1.80285579110629,1481.04551173447,3476.90803551776,259.00700338811,0.594300098894183,0.405645958824058,0.360571158221258,0.901427895553144,3,3,1,3,2,2,2,1,0,2,2,2,2,1,0,4,2,2
13,13,4028.06376852936,1031.68521248364,6837.50469246084,303.675682256,71.5440545011,1679.4934824542,4146.64182313969,0.350108278373856,0.385446402204941,0.908318968269169,1.97605066023488,1719.80766927788,3885.04217636748,500.911432525874,0.715326311644847,0.284304557535191,0.98802533011744,0.49401266505872,0,1,3,0,0,1,1,1,3,1,2,1,3,4,1,3,3,0
16,16,4397.0779825329,1104.84618013615,7083.37792531877,317.853837244,73.3879096186,1747.18070172824,4321.10880905865,0.335552147239264,0.447638036809816,0.74960597546769,2.17787189718043,1839.50407608043,3976.16391225782,571.590753981045,0.74319018404908,0.256671779141104,0.622249113480124,1.08893594859022,0,0,4,1,0,1,0,1,4,1,2,0,4,4,2,2,2,2
7,7,2985.0358436428,840.981669435146,6406.77949525494,489.781851578,82.1185832352,1401.72893963035,3225.45660396243,0.52554009178762,0.239935077049364,2.19034289713086,1.68198122190769,1308.99948986276,3194.71871323241,259.448936885714,0.704096862057386,0.295679265699041,0.186886802434188,0.934434012170941,3,3,2,4,4,3,3,3,0,3,1,3,1,1,1,3,1,2
21,21,2318.13959383028,632.781735578604,5280.70333356816,484.836724371,81.996478531,869.685453012932,2215.68659537672,0.70954933492158,0.195334524518563,3.63248297591219,2.77943356278555,794.215511126063,2350.5866240931,192.827666165718,0.829600952948183,0.170180663093111,0.198530968770397,0.992654843851983,4,4,0,4,4,4,4,4,0,4,2,4,0,0,4,0,1,2
28,28,2979.75327730997,868.221854780772,6573.96798493598,423.726665641,79.8471445123,1308.5248198647,3087.15457457947,0.611744710200261,0.268751385570362,2.27624765134504,5.79494913394078,1143.96083738216,3229.53776347379,265.937219532066,0.807645885163928,0.192464960465059,0.986374320670772,1.23296790083846,3,3,2,4,4,3,3,4,1,3,4,4,1,1,4,0,3,3
14,14,3536.81889902005,1023.74549267313,6538.99785053786,336.596415369,75.3133162574,1803.02560632248,4060.16526772928,0.355061463021428,0.360583059044804,0.984687034277198,1.88801865589452,1706.53244136621,3827.52127867642,381.95939087751,0.690347282864244,0.309303419090482,0.269716950842074,1.21372627878933,2,1,2,1,1,0,1,1,2,1,2,1,3,2,0,4,1,3
17,17,3292.52882502335,977.000564923768,6030.32696758571,319.959965446,74.9172573405,1804.37980587521,3893.94169463794,0.314483527717114,0.373077459225872,0.842944326815295,1.40082882220598,1700.77730888145,3608.32028024309,362.805394184487,0.67129780214674,0.328284001672785,0.466942940735325,0.700414411102988,2,2,1,1,1,0,1,0,3,1,1,1,2,2,0,4,2,1
25,25,3568.77634419387,1005.48189505297,6709.71099431513,357.461256273,76.4232808359,1641.95913799022,3836.28226580691,0.429227224988989,0.335518514754209,1.27929519866714,2.09134095504424,1564.11005257541,3750.41757432028,375.580819187386,0.726649049700173,0.273367889690687,0.321744762314499,0.804361905786248,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1
9,9,4856.8913235636,1203.42828515893,7301.00301761387,244.245335674,70.5295039827,1876.26824763451,4646.03385851033,0.257692000319668,0.496084072564533,0.519452275473218,4.40910725273779,2023.54528695696,4237.46964104166,674.79785291762,0.729161671861264,0.270718452809079,2.8057955244695,1.20248379620122,0,0,4,0,0,0,0,0,4,0,4,0,4,4,2,2,4,2
206,206,3346.06940471847,949.410456783591,6748.66081799596,414.307313444,78.3706208044,1431.55026393221,3428.00802968502,0.584466019417476,0.268051060769507,2.18042792943859,2.67824041564695,1341.62035847195,3425.49740691231,328.378435813176,0.79980222941388,0.200287666307084,0.167390025977935,0.836950129889673,2,2,3,3,3,2,2,4,1,3,2,3,2,2,3,1,1,2
263,263,5009.82928680911,1210.58750561363,7384.36002454761,266.476082146,70.8216477601,1887.71533966245,4726.60875399148,0.274353120243531,0.483384069000507,0.567567567567568,1.58644914551785,2074.08131466053,4258.12040496584,724.127964583157,0.734493911719939,0.264935312024353,0,0.317289829103569,0,0,4,0,0,0,0,0,4,0,1,0,4,4,2,2,0,0
51,51,4808.77239489197,1171.74394911827,7246.46917802482,272.507836112,71.4122861845,1855.93251727147,4606.49694658132,0.268076655744216,0.478125310296892,0.560682837680678,1.19376790096578,2032.48315434356,4169.27938019194,680.353461643032,0.720822162645219,0.278959388342766,0.19896131682763,0.596883950482889,0,0,4,0,0,0,0,0,4,0,1,0,4,4,1,3,1,1
273,273,3447.96055010848,1004.44938925334,6321.71400423252,332.480162425,74.9382648888,1781.1500793284,3971.33463549947,0.344775172291664,0.371249797086906,0.928687840362523,1.92733987471891,1682.56083076754,3713.24084242044,375.157586397247,0.690642385962841,0.309047710402432,0.296513826879833,1.03779839407941,2,1,2,1,1,1,1,1,3,1,2,1,3,2,0,4,1,2
